celebrity_name,season,week,weekly_avg_score,weekly_total_score,num_judges,was_eliminated,weekly_rank_by_avg,weekly_rank_by_total,weekly_score_percentage,results,placement,percentage_rank
Katherine Jenkins,14,4.0,8.0,24.0,3,False,4.0,4.0,10.300429184549357,2nd Place,2,3.0
Katherine Jenkins,14,5.0,9.666666666666666,29.0,3,False,1.0,1.0,12.946428571428571,2nd Place,2,1.0
Katherine Jenkins,14,6.0,12.999966666666666,38.9999,3,False,1.0,1.0,15.1162813232439,2nd Place,2,1.0
Katherine Jenkins,14,7.0,9.0,27.0,3,False,2.0,2.0,14.713896457765667,2nd Place,2,2.0
Katherine Jenkins,14,8.0,9.166666666666666,27.5,3,False,3.0,3.0,16.819571865443425,2nd Place,2,3.0
Katherine Jenkins,14,9.0,9.333333333333334,28.0,3,False,4.0,4.0,24.347826086956523,2nd Place,2,4.0
Katherine Jenkins,14,10.0,10.0,30.0,3,False,1.0,1.0,33.58213967483533,2nd Place,2,1.0
Kathy Ireland,9,1.0,6.666633333333333,19.9999,3,False,12.0,12.0,4.926103157056776,Eliminated Week 2,14,10.0
Kathy Ireland,9,2.0,6.0,18.0,3,False,13.0,13.0,6.122448979591836,Eliminated Week 2,14,6.0
Kellie Pickler,16,1.0,7.0,21.0,3,False,2.0,2.0,9.170305676855897,1st Place,1,2.0
Kellie Pickler,16,2.0,8.666666666666666,26.0,3,False,1.0,1.0,10.655737704918032,1st Place,1,1.0
Kellie Pickler,16,3.0,8.333333333333334,25.0,3,False,3.0,3.0,10.638315980112308,1st Place,1,2.0
Kellie Pickler,16,4.0,8.666666666666666,26.0,3,False,2.0,2.0,11.607142857142858,1st Place,1,2.0
Kellie Pickler,16,5.0,9.0,27.0,3,False,2.0,2.0,12.91866028708134,1st Place,1,2.0
Kellie Pickler,16,6.0,9.0,27.0,3,False,1.0,1.0,14.323607427055704,1st Place,1,1.0
Kellie Pickler,16,7.0,9.666666666666666,29.0,3,False,3.0,3.0,15.760869565217392,1st Place,1,3.0
Kellie Pickler,16,8.0,9.166666666666666,27.5,3,False,3.0,3.0,17.684887459807076,1st Place,1,3.0
Kellie Pickler,16,9.0,9.666666666666666,29.0,3,False,3.0,3.0,20.56737588652482,1st Place,1,2.0
Kellie Pickler,16,10.0,10.0,30.0,3,False,1.0,1.0,25.641047556450903,1st Place,1,1.0
Kelly Monaco,15,1.0,7.166666666666667,21.5,3,False,6.0,6.0,7.775768535262206,3rd Place,3,5.0
Kelly Monaco,15,2.0,7.333333333333333,22.0,3,False,10.0,10.0,7.971014492753622,3rd Place,3,8.0
Kelly Monaco,15,3.0,9.0,27.0,3,False,1.0,1.0,9.712230215827338,3rd Place,3,1.0
Kelly Monaco,15,4.0,9.375,37.5,4,False,3.0,3.0,11.66407465007776,3rd Place,3,2.0
Kelly Monaco,15,5.0,8.583333333333334,25.75,3,False,8.0,8.0,11.586051743532058,3rd Place,3,5.0
Kelly Monaco,15,6.0,9.0,27.0,3,False,7.0,7.0,11.946902654867255,3rd Place,3,5.0
Kelly Monaco,15,7.0,12.0,36.0,3,False,3.0,3.0,14.876076087823394,3rd Place,3,3.0
Kelly Monaco,15,8.0,9.444433333333334,28.3333,3,False,5.0,5.0,14.21801970519487,3rd Place,3,4.0
Kelly Monaco,15,9.0,9.037,27.111,3,False,4.0,4.0,19.227700484469118,3rd Place,3,4.0
Kelly Monaco,15,10.0,9.703633333333334,29.1109,3,False,2.0,2.0,33.31212530739241,3rd Place,3,2.0
Kelly Osbourne,9,1.0,10.333266666666669,30.9998,3,False,4.0,4.0,7.635448809650482,3rd Place,3,4.0
Kelly Osbourne,9,2.0,6.333333333333333,19.0,3,False,9.0,9.0,6.462585034013606,3rd Place,3,5.0
Kelly Osbourne,9,3.0,6.666666666666667,20.0,3,False,6.0,6.0,7.751937984496124,3rd Place,3,5.0
Kelly Osbourne,9,4.0,7.666666666666667,23.0,3,False,6.0,6.0,9.50413223140496,3rd Place,3,4.0
Kelly Osbourne,9,5.0,8.0,24.0,3,False,4.0,4.0,9.917355371900827,3rd Place,3,4.0
Kelly Osbourne,9,6.0,8.333266666666667,24.9998,3,False,6.0,6.0,9.615340976180304,3rd Place,3,6.0
Kelly Osbourne,9,7.0,8.666666666666666,26.0,3,False,3.0,3.0,14.814814814814811,3rd Place,3,3.0
Kelly Osbourne,9,8.0,8.5,25.5,3,False,3.0,3.0,19.46564885496183,3rd Place,3,3.0
Kelly Osbourne,9,9.0,8.6666,25.9998,3,False,3.0,3.0,24.37489628870599,3rd Place,3,3.0
Kelly Osbourne,9,10.0,8.4074,25.2222,3,False,3.0,3.0,30.5519216233502,3rd Place,3,3.0
Kendra Wilkinson,12,1.0,6.0,18.0,3,False,7.0,7.0,8.695652173913043,Eliminated Week 7,6,5.0
Kendra Wilkinson,12,2.0,6.333333333333333,19.0,3,False,6.0,6.0,8.796296296296296,Eliminated Week 7,6,4.0
Kendra Wilkinson,12,3.0,7.666666666666667,23.0,3,False,3.0,3.0,10.74766355140187,Eliminated Week 7,6,2.0
Kendra Wilkinson,12,4.0,6.0,18.0,3,False,9.0,9.0,8.737864077669903,Eliminated Week 7,6,6.0
Kendra Wilkinson,12,5.0,7.333333333333333,22.0,3,False,6.0,6.0,11.34020618556701,Eliminated Week 7,6,4.0
Kendra Wilkinson,12,6.0,8.333333333333334,25.0,3,False,5.0,5.0,13.88888888888889,Eliminated Week 7,6,4.0
Kendra Wilkinson,12,7.0,7.625,30.5,4,False,4.0,4.0,16.180371352785148,Eliminated Week 7,6,3.0
Keyshawn Johnson,17,1.0,5.666666666666667,17.0,3,False,11.0,11.0,6.640625,Eliminated Week 2,12,7.0
Keyshawn Johnson,17,2.0,6.0,18.0,3,False,11.0,11.0,6.7669172932330826,Eliminated Week 2,12,8.0
Kim Fields,22,1.0,6.666666666666667,20.0,3,False,8.0,8.0,8.438818565400844,Eliminated Week 7,8,3.0
Kim Fields,22,2.0,6.333333333333333,19.0,3,False,9.0,9.0,8.050847457627118,Eliminated Week 7,8,4.0
Kim Fields,22,3.0,7.333333333333333,22.0,3,False,5.0,5.0,9.282700421940929,Eliminated Week 7,8,4.0
Kim Fields,22,4.0,8.0,32.0,4,False,6.0,6.0,10.031347962382444,Eliminated Week 7,8,4.0
Kim Fields,22,5.0,7.0,28.0,4,False,7.0,7.0,10.144927536231885,Eliminated Week 7,8,7.0
Kim Fields,22,6.0,8.0,24.0,3,False,6.0,6.0,10.572687224669604,Eliminated Week 7,8,5.0
Kim Fields,22,7.0,8.666666666666666,26.0,3,False,5.0,5.0,12.149532710280374,Eliminated Week 7,8,3.0
Kim Kardashian,7,1.0,6.166666666666667,18.5,3,False,8.0,8.0,7.341269841269842,Eliminated Week 2,11,7.0
Kim Kardashian,7,2.0,5.666666666666667,17.0,3,False,9.0,9.0,7.6923076923076925,Eliminated Week 2,11,6.0
Kim Zolciak-Biermann,21,1.0,4.0,12.0,3,False,13.0,13.0,4.8,Withdrew,11,7.0
Kim Zolciak-Biermann,21,2.0,6.166666666666667,18.5,3,False,9.0,9.0,6.839186691312385,Withdrew,11,6.0
Kirstie Alley,12,1.0,7.666666666666667,23.0,3,False,2.0,2.0,11.11111111111111,2nd Place,2,2.0
Kirstie Alley,12,2.0,6.666666666666667,20.0,3,False,5.0,5.0,9.25925925925926,2nd Place,2,3.0
Kirstie Alley,12,3.0,7.0,21.0,3,False,5.0,5.0,9.813084112149532,2nd Place,2,3.0
Kirstie Alley,12,4.0,7.333333333333333,22.0,3,False,7.0,7.0,10.679611650485436,2nd Place,2,4.0
Kirstie Alley,12,5.0,7.666666666666667,23.0,3,False,5.0,5.0,11.855670103092782,2nd Place,2,3.0
Kirstie Alley,12,6.0,8.666666666666666,26.0,3,False,4.0,4.0,14.444444444444445,2nd Place,2,3.0
Kirstie Alley,12,7.0,7.5,30.0,4,False,5.0,5.0,15.915119363395224,2nd Place,2,4.0
Kirstie Alley,12,8.0,8.833333333333334,26.5,3,False,3.0,3.0,20.384615384615383,2nd Place,2,3.0
Kirstie Alley,12,9.0,9.0,27.0,3,False,3.0,3.0,22.97872340425532,2nd Place,2,3.0
Kirstie Alley,12,10.0,9.3333,27.9999,3,False,3.0,3.0,32.06103985774008,2nd Place,2,2.0
Kirstie Alley,15,1.0,6.333333333333333,19.0,3,False,12.0,12.0,6.871609403254973,Eliminated Week 8,7,9.0
Kirstie Alley,15,2.0,7.0,21.0,3,False,11.0,11.0,7.608695652173914,Eliminated Week 8,7,9.0
Kirstie Alley,15,3.0,8.0,24.0,3,False,9.0,9.0,8.633093525179856,Eliminated Week 8,7,5.0
Kirstie Alley,15,4.0,7.5,30.0,4,False,9.0,9.0,9.331259720062208,Eliminated Week 8,7,8.0
Kirstie Alley,15,5.0,8.75,26.25,3,False,7.0,7.0,11.811023622047244,Eliminated Week 8,7,4.0
Kirstie Alley,15,6.0,9.166666666666666,27.5,3,False,5.0,5.0,12.168141592920351,Eliminated Week 8,7,4.0
Kirstie Alley,15,7.0,9.3333,27.9999,3,False,7.0,7.0,11.57024007920684,Eliminated Week 8,7,7.0
Kirstie Alley,15,8.0,8.5,25.5,3,False,7.0,7.0,12.7962327890669,Eliminated Week 8,7,6.0
Kristi Yamaguchi,6,1.0,9.0,27.0,3,False,1.0,1.0,11.11111111111111,1st Place,1,1.0
Kristi Yamaguchi,6,2.0,9.0,27.0,3,False,1.0,1.0,10.505836575875486,1st Place,1,1.0
Kristi Yamaguchi,6,3.0,9.0,27.0,3,False,1.0,1.0,11.842105263157894,1st Place,1,1.0
Kristi Yamaguchi,6,4.0,9.666666666666666,29.0,3,False,1.0,1.0,12.88888888888889,1st Place,1,1.0
Kristi Yamaguchi,6,5.0,9.666666666666666,29.0,3,False,1.0,1.0,14.79591836734694,1st Place,1,1.0
Kristi Yamaguchi,6,6.0,10.0,30.0,3,False,1.0,1.0,16.666666666666664,1st Place,1,1.0
Kristi Yamaguchi,6,7.0,9.0,27.0,3,False,2.0,2.0,17.475728155339805,1st Place,1,2.0
Kristi Yamaguchi,6,8.0,9.166666666666666,27.5,3,False,2.0,2.0,20.59925093632959,1st Place,1,2.0
Kristi Yamaguchi,6,9.0,9.5,28.5,3,False,1.0,1.0,25.90909090909091,1st Place,1,1.0
Kristi Yamaguchi,6,10.0,10.0,30.0,3,False,1.0,1.0,35.50295857988166,1st Place,1,1.0
Kristin Cavallari,13,1.0,6.333333333333333,19.0,3,False,5.0,5.0,8.755760368663594,Eliminated Week 3,10,4.0
Kristin Cavallari,13,2.0,7.333333333333333,22.0,3,False,2.0,2.0,9.865470852017935,Eliminated Week 3,10,2.0
Kristin Cavallari,13,3.0,8.0,24.0,3,False,4.0,4.0,10.126582278481012,Eliminated Week 3,10,3.0
Kurt Warner,11,1.0,6.333333333333333,19.0,3,False,5.0,5.0,8.370044052863436,Eliminated Week 8,5,4.0
Kurt Warner,11,2.0,7.0,21.0,3,False,5.0,5.0,9.502262443438914,Eliminated Week 8,5,4.0
Kurt Warner,11,3.0,7.666666666666667,23.0,3,False,5.0,5.0,10.407239819004523,Eliminated Week 8,5,3.0
Kurt Warner,11,4.0,5.666666666666667,17.0,3,False,7.0,7.0,9.497206703910614,Eliminated Week 8,5,7.0
Kurt Warner,11,5.0,8.0,24.0,3,False,3.0,3.0,13.186813186813188,Eliminated Week 8,5,3.0
Kurt Warner,11,6.0,7.3333,21.9999,3,False,7.0,7.0,10.62800695461289,Eliminated Week 8,5,7.0
Kurt Warner,11,7.0,8.75,35.0,4,False,3.0,3.0,16.786570743405278,Eliminated Week 8,5,2.0
Kurt Warner,11,8.0,8.0,24.0,3,False,4.0,4.0,18.11320754716981,Eliminated Week 8,5,3.0
Kyle Massey,11,1.0,7.666666666666667,23.0,3,False,2.0,2.0,10.13215859030837,2nd Place,2,2.0
Kyle Massey,11,2.0,7.333333333333333,22.0,3,False,3.0,3.0,9.95475113122172,2nd Place,2,3.0
Kyle Massey,11,3.0,7.666666666666667,23.0,3,False,5.0,5.0,10.407239819004523,2nd Place,2,3.0
Kyle Massey,11,4.0,6.666666666666667,20.0,3,False,4.0,4.0,11.1731843575419,2nd Place,2,4.0
Kyle Massey,11,5.0,6.666666666666667,20.0,3,False,7.0,7.0,10.989010989010987,2nd Place,2,6.0
Kyle Massey,11,6.0,9.999966666666666,29.9999,3,False,4.0,4.0,14.492754323323798,2nd Place,2,4.0
Kyle Massey,11,7.0,8.375,33.5,4,False,5.0,5.0,16.06714628297362,2nd Place,2,4.0
Kyle Massey,11,8.0,9.333333333333334,28.0,3,False,3.0,3.0,21.13207547169812,2nd Place,2,2.0
Kyle Massey,11,9.0,9.666666666666666,29.0,3,False,2.0,2.0,25.438596491228072,2nd Place,2,2.0
Kyle Massey,11,10.0,9.111066666666666,27.3332,3,False,2.0,2.0,32.931645618423175,2nd Place,2,2.0
Laila Ali,4,1.0,7.666666666666667,23.0,3,False,2.0,2.0,11.165048543689322,3rd Place,3,2.0
Laila Ali,4,2.0,9.0,27.0,3,False,1.0,1.0,11.020408163265309,3rd Place,3,1.0
Laila Ali,4,3.0,7.0,21.0,3,False,6.0,6.0,9.63302752293578,3rd Place,3,3.0
Laila Ali,4,4.0,7.0,21.0,3,False,5.0,5.0,11.052631578947368,3rd Place,3,5.0
Laila Ali,4,5.0,9.333333333333334,28.0,3,False,2.0,2.0,15.909090909090908,3rd Place,3,2.0
Laila Ali,4,6.0,9.333333333333334,28.0,3,False,1.0,1.0,16.470588235294116,3rd Place,3,1.0
Laila Ali,4,7.0,9.833333333333334,29.5,3,False,1.0,1.0,19.093851132686083,3rd Place,3,1.0
Laila Ali,4,8.0,8.833333333333334,26.5,3,False,3.0,3.0,21.115537848605577,3rd Place,3,3.0
Laila Ali,4,9.0,10.0,30.0,3,False,1.0,1.0,25.31645569620253,3rd Place,3,1.0
Laila Ali,4,10.0,9.4444,28.3332,3,False,3.0,3.0,32.81854310465651,3rd Place,3,3.0
Lance Bass,7,1.0,7.166666666666667,21.5,3,False,3.0,3.0,8.531746031746032,3rd Place,3,3.0
Lance Bass,7,2.0,6.666666666666667,20.0,3,False,7.0,7.0,9.049773755656108,3rd Place,3,4.0
Lance Bass,7,3.0,7.333333333333333,22.0,3,False,4.0,4.0,11.055276381909549,3rd Place,3,4.0
Lance Bass,7,4.0,8.666666666666666,26.0,3,False,1.0,1.0,12.807881773399016,3rd Place,3,1.0
Lance Bass,7,5.0,7.0,21.0,3,False,7.0,7.0,10.76923076923077,3rd Place,3,6.0
Lance Bass,7,6.0,9.0,27.0,3,False,1.0,1.0,16.875,3rd Place,3,1.0
Lance Bass,7,7.0,8.333333333333334,25.0,3,False,2.0,2.0,17.006802721088434,3rd Place,3,2.0
Lance Bass,7,8.0,8.333333333333334,25.0,3,False,3.0,3.0,19.607843137254903,3rd Place,3,3.0
Lance Bass,7,9.0,9.5,28.5,3,False,1.0,1.0,28.35820895522388,3rd Place,3,1.0
Lance Bass,7,10.0,9.166666666666666,27.5,3,False,2.0,2.0,32.35294117647059,3rd Place,3,2.0
Laurie Hernandez,23,1.0,7.75,31.0,4,False,1.0,1.0,9.393939393939393,1st Place,1,1.0
Laurie Hernandez,23,2.0,8.0,32.0,4,False,1.0,1.0,9.090909090909092,1st Place,1,1.0
Laurie Hernandez,23,3.0,7.75,31.0,4,False,2.0,2.0,9.538461538461538,1st Place,1,2.0
Laurie Hernandez,23,4.0,10.0,30.0,3,False,1.0,1.0,11.494252873563218,1st Place,1,1.0
Laurie Hernandez,23,5.0,8.333333333333334,25.0,3,False,5.0,5.0,10.869565217391305,1st Place,1,4.0
Laurie Hernandez,23,6.0,9.25,37.0,4,False,3.0,3.0,12.131147540983608,1st Place,1,3.0
Laurie Hernandez,23,7.0,8.625,34.5,4,False,3.0,3.0,12.522686025408348,1st Place,1,2.0
Laurie Hernandez,23,8.0,11.0,33.0,3,False,2.0,2.0,16.41792678400675,1st Place,1,2.0
Laurie Hernandez,23,9.0,10.0,40.0,4,False,1.0,1.0,17.62114537444934,1st Place,1,1.0
Laurie Hernandez,23,10.0,10.0,30.0,3,False,1.0,1.0,20.477815699658706,1st Place,1,1.0
Laurie Hernandez,23,11.0,9.8333,39.333200000000005,4,False,1.0,1.0,25.84885858282496,1st Place,1,1.0
Lawrence Taylor,8,1.0,5.333333333333333,16.0,3,False,11.0,11.0,6.584362139917696,Eliminated Week 7,7,8.0
Lawrence Taylor,8,2.0,6.666666666666667,20.0,3,False,6.0,6.0,7.547169811320755,Eliminated Week 7,7,6.0
Lawrence Taylor,8,3.0,6.666666666666667,20.0,3,False,8.0,8.0,7.874015748031496,Eliminated Week 7,7,5.0
Lawrence Taylor,8,4.0,6.333333333333333,19.0,3,False,8.0,8.0,7.851239669421488,Eliminated Week 7,7,6.0
Lawrence Taylor,8,5.0,6.666666666666667,20.0,3,False,8.0,8.0,9.523809523809524,Eliminated Week 7,7,7.0
Lawrence Taylor,8,6.0,7.333333333333333,22.0,3,False,6.0,6.0,11.827956989247312,Eliminated Week 7,7,5.0
Lawrence Taylor,8,7.0,7.0,21.0,3,False,7.0,7.0,11.538461538461538,Eliminated Week 7,7,6.0
Lea Thompson,19,1.0,8.0,32.0,4,False,3.0,3.0,8.60215053763441,Eliminated Week 9,6,3.0
Lea Thompson,19,2.0,8.75,35.0,4,False,1.0,1.0,9.668508287292818,Eliminated Week 9,6,1.0
Lea Thompson,19,3.0,7.75,31.0,4,False,7.0,7.0,8.78186968838527,Eliminated Week 9,6,4.0
Lea Thompson,19,4.0,9.75,39.0,4,False,2.0,2.0,12.1875,Eliminated Week 9,6,2.0
Lea Thompson,19,5.0,8.5,34.0,4,False,2.0,2.0,12.87878787878788,Eliminated Week 9,6,2.0
Lea Thompson,19,6.0,8.0,32.0,4,False,5.0,5.0,10.921501706484642,Eliminated Week 9,6,5.0
Lea Thompson,19,7.0,8.75,35.0,4,False,2.0,2.0,13.539651837524175,Eliminated Week 9,6,2.0
Lea Thompson,19,8.0,8.0,32.0,4,False,5.0,5.0,12.903225806451612,Eliminated Week 9,6,5.0
Lea Thompson,19,9.0,8.75,35.0,4,False,5.0,5.0,16.355140186915886,Eliminated Week 9,6,4.0
Leah Remini,17,1.0,7.0,21.0,3,False,8.0,8.0,8.203125,Eliminated Week 10,5,5.0
Leah Remini,17,2.0,8.0,24.0,3,False,4.0,4.0,9.022556390977442,Eliminated Week 10,5,3.0
Leah Remini,17,3.0,8.0,24.0,3,False,6.0,6.0,9.411764705882351,Eliminated Week 10,5,4.0
Leah Remini,17,4.0,8.0,24.0,3,False,4.0,4.0,10.126582278481012,Eliminated Week 10,5,2.0
Leah Remini,17,5.0,7.333333333333333,22.0,3,False,9.0,9.0,9.361702127659576,Eliminated Week 10,5,5.0
Leah Remini,17,6.0,9.3333,27.9999,3,False,5.0,5.0,12.121210809388083,Eliminated Week 10,5,5.0
Leah Remini,17,7.0,8.833333333333334,26.5,3,False,7.0,7.0,11.96388261851016,Eliminated Week 10,5,4.0
Leah Remini,17,8.0,9.333333333333334,28.0,3,False,3.0,3.0,14.583333333333334,Eliminated Week 10,5,2.0
Leah Remini,17,9.0,9.0,27.0,3,False,3.0,3.0,17.142857142857142,Eliminated Week 10,5,3.0
Leah Remini,17,10.0,8.125,32.5,4,False,4.0,4.0,18.571428571428573,Eliminated Week 10,5,4.0
Leeza Gibbons,4,1.0,5.0,15.0,3,False,10.0,10.0,7.281553398058252,Eliminated Week 4,9,8.0
Leeza Gibbons,4,2.0,7.0,21.0,3,False,6.0,6.0,8.571428571428571,Eliminated Week 4,9,5.0
Leeza Gibbons,4,3.0,8.0,24.0,3,False,1.0,1.0,11.009174311926609,Eliminated Week 4,9,1.0
Leeza Gibbons,4,4.0,5.333333333333333,16.0,3,False,7.0,7.0,8.421052631578947,Eliminated Week 4,9,6.0
Lil' Kim,8,1.0,7.0,21.0,3,False,4.0,4.0,8.641975308641975,Eliminated Week 9,5,3.0
Lil' Kim,8,2.0,7.666666666666667,23.0,3,False,4.0,4.0,8.679245283018867,Eliminated Week 9,5,4.0
Lil' Kim,8,3.0,8.333333333333334,25.0,3,False,4.0,4.0,9.84251968503937,Eliminated Week 9,5,2.0
Lil' Kim,8,4.0,9.0,27.0,3,False,3.0,3.0,11.15702479338843,Eliminated Week 9,5,3.0
Lil' Kim,8,5.0,8.666666666666666,26.0,3,False,2.0,2.0,12.38095238095238,Eliminated Week 9,5,2.0
Lil' Kim,8,6.0,9.333333333333334,28.0,3,False,1.0,1.0,15.053763440860216,Eliminated Week 9,5,1.0
Lil' Kim,8,7.0,8.666666666666666,26.0,3,False,5.0,5.0,14.285714285714285,Eliminated Week 9,5,4.0
Lil' Kim,8,8.0,9.333333333333334,28.0,3,False,1.0,1.0,17.94871794871795,Eliminated Week 9,5,1.0
Lil' Kim,8,9.0,8.666666666666666,26.0,3,False,4.0,4.0,19.47565543071161,Eliminated Week 9,5,3.0
Lindsey Stirling,25,1.0,7.333333333333333,22.0,3,False,1.0,1.0,9.205020920502092,2nd Place,2,1.0
Lindsey Stirling,25,2.0,7.5,22.5,3,False,4.0,4.0,8.226691042047532,2nd Place,2,3.0
Lindsey Stirling,25,3.0,9.0,27.0,3,False,1.0,1.0,11.065573770491802,2nd Place,2,1.0
Lindsey Stirling,25,4.0,8.666666666666666,26.0,3,False,3.0,3.0,9.59409594095941,2nd Place,2,3.0
Lindsey Stirling,25,5.0,9.333333333333334,28.0,3,False,3.0,3.0,10.727969348659004,2nd Place,2,3.0
Lindsey Stirling,25,6.0,10.0,40.0,4,False,1.0,1.0,13.071895424836605,2nd Place,2,1.0
Lindsey Stirling,25,7.0,8.5,25.5,3,False,6.0,6.0,11.86046511627907,2nd Place,2,4.0
Lindsey Stirling,25,8.0,9.0,27.0,3,False,2.0,2.0,17.252396166134183,2nd Place,2,2.0
Lindsey Stirling,25,9.0,9.5,28.5,3,False,2.0,2.0,21.11111111111111,2nd Place,2,2.0
Lindsey Stirling,25,10.0,10.0,40.0,4,False,1.0,1.0,25.57729554628947,2nd Place,2,1.0
Lisa Vanderpump,16,1.0,6.0,18.0,3,False,8.0,8.0,7.860262008733625,Eliminated Week 4,10,5.0
Lisa Vanderpump,16,2.0,6.0,18.0,3,False,8.0,8.0,7.377049180327869,Eliminated Week 4,10,5.0
Lisa Vanderpump,16,3.0,7.0,21.0,3,False,6.0,6.0,8.936185423294338,Eliminated Week 4,10,4.0
Lisa Vanderpump,16,4.0,6.0,18.0,3,False,9.0,9.0,8.035714285714286,Eliminated Week 4,10,7.0
Lolo Jones,19,1.0,5.5,22.0,4,False,12.0,12.0,5.913978494623656,Eliminated Week 1,13,9.0
Louie Vito,9,1.0,8.999933333333333,26.9998,3,False,7.0,7.0,6.6502232521113385,Eliminated Week 6,8,7.0
Louie Vito,9,2.0,6.333333333333333,19.0,3,False,9.0,9.0,6.462585034013606,Eliminated Week 6,8,5.0
Louie Vito,9,3.0,6.666666666666667,20.0,3,False,6.0,6.0,7.751937984496124,Eliminated Week 6,8,5.0
Louie Vito,9,4.0,5.333333333333333,16.0,3,False,10.0,10.0,6.6115702479338845,Eliminated Week 6,8,8.0
Louie Vito,9,5.0,7.333333333333333,22.0,3,False,8.0,8.0,9.090909090909092,Eliminated Week 6,8,6.0
Louie Vito,9,6.0,8.0,24.0,3,False,7.0,7.0,9.23080118354256,Eliminated Week 6,8,7.0
Macy Gray,9,1.0,6.3333,18.9999,3,False,15.0,15.0,4.679796767671991,Eliminated Week 1,15,12.0
Margaret Cho,11,1.0,5.0,15.0,3,False,10.0,10.0,6.607929515418502,Eliminated Week 3,10,7.0
Margaret Cho,11,2.0,6.0,18.0,3,False,9.0,9.0,8.144796380090497,Eliminated Week 3,10,6.0
Margaret Cho,11,3.0,6.0,18.0,3,False,10.0,10.0,8.144796380090497,Eliminated Week 3,10,6.0
Maria Menounos,14,1.0,7.0,21.0,3,False,8.0,8.0,7.777777777777778,Eliminated Week 9,4,4.0
Maria Menounos,14,2.0,8.333333333333334,25.0,3,False,3.0,3.0,9.293680297397769,Eliminated Week 9,4,2.0
Maria Menounos,14,3.0,9.0,27.0,3,False,3.0,3.0,9.642857142857144,Eliminated Week 9,4,3.0
Maria Menounos,14,4.0,8.666666666666666,26.0,3,False,2.0,2.0,11.158798283261802,Eliminated Week 9,4,2.0
Maria Menounos,14,5.0,9.0,27.0,3,False,3.0,3.0,12.053571428571429,Eliminated Week 9,4,2.0
Maria Menounos,14,6.0,9.999966666666666,29.9999,3,False,6.0,6.0,11.627899765619516,Eliminated Week 9,4,6.0
Maria Menounos,14,7.0,9.5,28.5,3,False,1.0,1.0,15.53133514986376,Eliminated Week 9,4,1.0
Maria Menounos,14,8.0,8.833333333333334,26.5,3,False,5.0,5.0,16.207951070336392,Eliminated Week 9,4,4.0
Maria Menounos,14,9.0,9.833333333333334,29.5,3,False,1.0,1.0,25.65217391304348,Eliminated Week 9,4,1.0
Marie Osmond,5,1.0,7.0,21.0,3,False,5.0,5.0,8.171206225680933,3rd Place,3,4.0
Marie Osmond,5,2.0,8.0,24.0,3,False,3.0,3.0,10.084033613445378,3rd Place,3,3.0
Marie Osmond,5,3.0,8.666666666666666,26.0,3,False,4.0,4.0,10.87866108786611,3rd Place,3,2.0
Marie Osmond,5,4.0,8.666666666666666,26.0,3,False,5.0,5.0,11.11111111111111,3rd Place,3,3.0
Marie Osmond,5,5.0,7.0,21.0,3,False,7.0,7.0,10.552763819095476,3rd Place,3,6.0
Marie Osmond,5,6.0,7.666666666666667,23.0,3,False,6.0,6.0,12.777777777777777,3rd Place,3,5.0
Marie Osmond,5,7.0,8.666666666666666,26.0,3,False,3.0,3.0,16.666666666666664,3rd Place,3,3.0
Marie Osmond,5,8.0,8.166666666666666,24.5,3,False,5.0,5.0,18.631178707224336,3rd Place,3,5.0
Marie Osmond,5,9.0,9.333333333333334,28.0,3,False,4.0,4.0,23.93162393162393,3rd Place,3,3.0
Marie Osmond,5,10.0,7.666666666666667,23.0,3,False,3.0,3.0,28.99168190830813,3rd Place,3,3.0
Marilu Henner,23,1.0,6.75,27.0,4,False,3.0,3.0,8.181818181818182,Eliminated Week 9,6,2.0
Marilu Henner,23,2.0,6.75,27.0,4,False,7.0,7.0,7.670454545454546,Eliminated Week 9,6,6.0
Marilu Henner,23,3.0,7.0,28.0,4,False,5.0,5.0,8.615384615384615,Eliminated Week 9,6,5.0
Marilu Henner,23,4.0,7.0,21.0,3,False,10.0,10.0,8.045977011494253,Eliminated Week 9,6,7.0
Marilu Henner,23,5.0,9.0,27.0,3,False,2.0,2.0,11.73913043478261,Eliminated Week 9,6,2.0
Marilu Henner,23,6.0,8.5,34.0,4,False,5.0,5.0,11.147540983606556,Eliminated Week 9,6,4.0
Marilu Henner,23,7.0,8.0,32.0,4,False,8.0,8.0,11.61524500907441,Eliminated Week 9,6,4.0
Marilu Henner,23,8.0,7.666666666666667,23.0,3,False,7.0,7.0,11.442797455519855,Eliminated Week 9,6,6.0
Marilu Henner,23,9.0,9.0,36.0,4,False,5.0,5.0,15.859030837004406,Eliminated Week 9,6,4.0
Mario,6,1.0,8.0,24.0,3,False,2.0,2.0,9.876543209876544,Eliminated Week 8,5,2.0
Mario,6,2.0,8.666666666666666,26.0,3,False,3.0,3.0,10.116731517509727,Eliminated Week 8,5,2.0
Mario,6,3.0,7.0,21.0,3,False,6.0,6.0,9.210526315789473,Eliminated Week 8,5,6.0
Mario,6,4.0,8.0,24.0,3,False,5.0,5.0,10.666666666666668,Eliminated Week 8,5,4.0
Mario,6,5.0,9.0,27.0,3,False,2.0,2.0,13.77551020408163,Eliminated Week 8,5,2.0
Mario,6,6.0,9.333333333333334,28.0,3,False,2.0,2.0,15.555555555555555,Eliminated Week 8,5,2.0
