celebrity_name,judge_percentage,was_eliminated,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
Kyle Massey,10.989010989010987,False,10.989010984208571,5.872624587517293e-08,10.989010843612451,10.989011085836763,2.4222431171949665e-07,11.0,111077.99319305489,111077.99189053825,111077.99413598244,2.2454441932495683e-06,21.97802197321956,9.99999412737886,11.0,5.0
Rick Fox,13.186813186813188,False,13.18681317766522,6.363101003513452e-08,13.186813048834363,13.186813323519015,2.746846519130486e-07,13.2,131356.6768701836,131356.6756882762,131356.67821357434,2.5252981286030262e-06,26.373626364478408,9.999993636903046,11.0,5.0
Audrina Patridge,15.458892856159418,False,15.458892862935066,5.6100078871003825e-08,15.458892776382484,15.458892969936281,1.9355379698993147e-07,15.5,153748.09276603817,153748.09196635926,153748.0937550152,1.7886559362523258e-06,30.917785719094482,9.99999438999526,11.0,6.0
Brandy,17.39131484985698,False,17.391314849430433,6.32990644396187e-08,17.39131476766535,17.391314961112613,1.9344726354120212e-07,17.4,171540.2083773464,171540.20762469812,171540.2094067923,1.7820941866375506e-06,34.78262969928741,9.999993670097563,11.0,6.0
Bristol Palin,13.526519171803963,False,13.526519172037133,4.872179288413222e-08,13.52651906331978,13.526519273792998,2.1047321752121206e-07,13.5,135870.88807356672,135870.88706403866,135870.88901745877,1.9534201128408313e-06,27.053038343841095,9.999995127823086,11.0,6.0
Jennifer Grey,14.009709211577045,False,14.009709208466509,4.3701647956655706e-08,14.009709144935634,14.009709304493535,1.5955790111377155e-07,14.0,140350.12247572283,140350.12188861764,140350.1233659525,1.477334852097556e-06,28.019418420043554,9.999995629837114,11.0,6.0
Kurt Warner,10.62800695461289,False,10.628006963332698,5.937701278577632e-08,10.62800687322767,10.628007124228974,2.5100130329747117e-07,10.6,108846.70384287044,108846.70299877487,108846.70535041994,2.3516450746683402e-06,21.256013917945587,9.999994062302246,11.0,6.0
Kyle Massey,14.492754323323798,False,14.492754318556429,5.449968446985499e-08,14.492754209438255,14.492754409074909,1.9963665387479068e-07,14.5,144821.76879023513,144821.76777936687,144821.76962800385,1.8486369808670133e-06,28.985508641880227,9.999994550034522,11.0,6.0
Rick Fox,14.492802632665908,False,14.492802625241739,5.69827299112184e-08,14.492802497678165,14.49280272669035,2.29012185215538e-07,14.5,144822.21567422035,144822.21449423375,144822.21661280582,2.118572068866342e-06,28.985605257907647,9.999994301730256,11.0,6.0
Barbara Corcoran,5.857740585774058,False,5.8577405827472635,1.4110899734506816e-07,5.8577402907962535,5.857740832323825,5.415275712294942e-07,5.9,60227.643851447254,60227.641170023155,60227.646146721745,4.976698590326123e-06,11.715481168521322,9.999985889120177,25.0,1.0
Debbie Gibson,7.112970711297072,False,7.112970723115692,1.3703874373540447e-07,7.112970498612608,7.112970990602688,4.919900797872856e-07,7.1,71703.9126830978,71703.9106479126,71703.91511679093,4.468878323677927e-06,14.225941434412764,9.999986296144405,25.0,1.0
Derek Fisher,7.531380753138076,False,7.531380734784189,1.3249130189670883e-07,7.531380495922025,7.531380957887116,4.6196509106977146e-07,7.5,75500.74742374891,75500.74526166439,75500.74944046403,4.178799645160325e-06,15.062761487922264,9.999986750887363,25.0,1.0
Drew Scott,6.694560669456067,False,6.694560656037229,1.3548780255518523e-07,6.69456038750781,6.694560896261554,5.087537440218171e-07,6.7,67893.73139355898,67893.72895081129,67893.73358395068,4.633139396901242e-06,13.389121325493296,9.999986451238101,25.0,1.0
Frankie Muniz,7.949790794979079,False,7.949790771418073,1.5319154326791136e-07,7.949790489665463,7.94979100465431,5.149888471223107e-07,7.9,79285.40817399688,79285.40562715799,79285.41028024814,4.653090145438909e-06,15.899581566397153,9.99998468086914,25.0,1.0
Jordan Fisher,9.205020920502092,False,9.205020944622602,1.2859048314420727e-07,9.20502067586855,9.205021207484855,5.316163047552891e-07,9.2,90575.87964831048,90575.87723830303,90575.88200999012,4.7716870903968815e-06,18.410041865124693,9.99998714096822,25.0,1.0
Lindsey Stirling,9.205020920502092,False,9.205020922243945,1.5092478427486256e-07,9.205020600161186,9.20502121198941,6.118282236400319e-07,9.2,90575.87944778305,90575.87655942666,90575.88204565961,5.486232956172899e-06,18.410041842746036,9.99998490754435,25.0,1.0
Nick Lachey,7.531380753138076,False,7.531380734763348,1.3753249980434026e-07,7.531380442746996,7.531380983992262,5.412452663833278e-07,7.5,75500.74742356014,75500.74477167195,75500.74967940943,4.907737486064434e-06,15.062761487901424,9.999986246768934,25.0,1.0
Nikki Bella,8.368200836820083,False,8.368200846972151,1.2262959177736828e-07,8.368200626928497,8.368201113182646,4.862541498340534e-07,8.4,83058.91078574298,83058.90880082313,83058.91319214327,4.391320137074217e-06,16.736401683792234,9.99998773705586,25.0,1.0
Sasha Pieterse,7.531380753138076,False,7.531380754092247,1.4469005875677574e-07,7.5313804595144305,7.531380996775189,5.372607585485412e-07,7.5,75500.74759866939,75500.74493389373,75500.74980014238,4.866248651524074e-06,15.062761507230324,9.99998553101506,25.0,1.0
Terrell Owens,6.276150627615063,False,6.276150631194204,1.2770517895121302e-07,6.276150400265857,6.276150936289848,5.360239905272124e-07,6.3,64068.841672448994,64068.83956075302,64068.84446738403,4.9066310093621725e-06,12.552301258809267,9.999987229498414,25.0,1.0
Vanessa Lachey,8.786610878661087,False,8.786610896284937,1.2947144105480268e-07,8.786610682476214,8.786611214985014,5.32508799722109e-07,8.8,86822.14144992537,86822.13952588345,86822.14431022962,4.784346165251918e-06,17.573221774946024,9.999987052872656,25.0,1.0
Victoria Arlen,7.949790794979079,False,7.949790801724115,1.2093183436229798e-07,7.949790588714227,7.949791068492173,4.7977794626064e-07,7.9,79285.4084477098,79285.40651923719,79285.41085654212,4.337304926593788e-06,15.899581596703193,9.999987906831187,25.0,1.0
Barbara Corcoran,6.215722120658136,False,6.215722117774881,1.0633543832124695e-07,6.215721947713901,6.215722305922817,3.5820891586269e-07,6.2,63503.46710152628,63503.465544286126,63503.46882405024,3.2797641106299125e-06,12.431444238433016,9.999989366467474,25.0,2.0
Debbie Gibson,7.495429616087751,False,7.4954296026115514,1.2186917368796771e-07,7.495429370642835,7.495429821057705,4.504148698458721e-07,7.5,75161.20248544982,75161.20038076957,75161.2044638052,4.083035630173981e-06,14.990859218699303,9.999987813097484,25.0,2.0
Derek Fisher,6.946983546617916,False,6.946983533864933,1.109495027731339e-07,6.946983315504614,6.946983770061573,4.5455695918406036e-07,6.9,70181.1586213073,70181.15663454922,70181.16076867774,4.1341285250382494e-06,13.893967080482849,9.99998890506203,25.0,2.0
Drew Scott,7.495429616087751,False,7.495429636811752,9.212931361745586e-08,7.49542943571819,7.49542982929144,3.9357324954636397e-07,7.5,75161.20279531385,75161.20097272043,75161.2045385686,3.565848179277964e-06,14.990859252899504,9.999990787077126,25.0,2.0
Frankie Muniz,8.775137111517367,False,8.775137118063636,1.0114076309135019e-07,8.775136928781258,8.775137339836716,4.110554581160386e-07,8.8,86703.15301300338,86703.15131217957,86703.1550064163,3.694236729643308e-06,17.550274229581003,9.99998988593392,25.0,2.0
Jordan Fisher,8.775137111517367,False,8.77513710331566,1.1388158827171008e-07,8.775136912675773,8.775137325490148,4.1281437468398963e-07,8.8,86703.15288054507,86703.15116592964,86703.15487709799,3.7111683486727996e-06,17.550274214833028,9.99998861185414,25.0,2.0
Lindsey Stirling,8.226691042047532,False,8.226691044557095,9.990745898558331e-08,8.226690850939878,8.226691244955449,3.940155703929804e-07,8.2,81768.85618325483,81768.85443677077,81768.8579912997,3.554528928361833e-06,16.453382086604627,9.999990009264081,25.0,2.0
Nick Lachey,6.946983546617916,False,6.9469835391482135,1.2106440325258328e-07,6.946983311401287,6.946983798900298,4.874990109371424e-07,6.9,70181.15866939093,70181.15659625485,70181.16103273274,4.436477887793444e-06,13.893967085766128,9.99998789357433,25.0,2.0
Nikki Bella,7.129798903107861,False,7.129798912221221,1.2103787206602216e-07,7.129798675245146,7.129799155971747,4.807266007489375e-07,7.1,71843.67510036578,71843.67294747675,71843.67731292793,4.365451182820834e-06,14.259597815329082,9.999987896227442,25.0,2.0
Sasha Pieterse,8.226691042047532,False,8.226691031631237,1.087194624296136e-07,8.226690831819717,8.226691241814907,4.0999518979845107e-07,8.2,81768.85606675642,81768.85426338493,81768.85796626541,3.702880479977466e-06,16.453382073678767,9.999989128065575,25.0,2.0
Terrell Owens,7.129798903107861,False,7.129798903032976,1.0561606485238114e-07,7.12979869901616,7.12979909764871,3.986325500804355e-07,7.1,71843.67501687282,71843.67316269578,71843.67678647187,3.6237760941730813e-06,14.259597806140835,9.999989438404668,25.0,2.0
Vanessa Lachey,8.592321755027422,False,8.592321765667263,1.209199728406756e-07,8.592321511609224,8.592322025353438,5.137442133928971e-07,8.6,85060.28689803967,85060.28461185735,85060.28923507668,4.623219327186234e-06,17.184643520694685,9.999987908017337,25.0,2.0
Victoria Arlen,8.043875685557587,False,8.043875691299581,1.1879601386398783e-07,8.0438754534367,8.043875928246159,4.748094593054475e-07,8.0,80120.15516817382,80120.15301964546,80120.15730915511,4.289509655791335e-06,16.08775137685717,9.999988120412725,25.0,2.0
Belinda Carlisle,6.995884773662551,False,6.995884778727891,1.1932045585838684e-07,6.995884506733947,6.995885031030128,5.242961815810077e-07,7.0,70665.00669958284,70665.00422284861,70665.00899488543,4.772036816575565e-06,13.991769552390442,9.999988067968651,8.0,1.0
Chuck Wicks,8.23045267489712,False,8.230452669748706,9.387476475111244e-08,8.230452466314409,8.230452868120102,4.018056927179714e-07,8.2,81847.80015975844,81847.7983209342,81847.80195915219,3.638217982370406e-06,16.460905344645823,9.999990612532336,8.0,1.0
David Alan Grier,7.818930041152264,False,7.818930034574555,1.0950036852213217e-07,7.8189298313052,7.81893023814207,4.0683687085874e-07,7.8,78131.62922975447,78131.62738738801,78131.63107027592,3.682887909235433e-06,15.637860075726818,9.999989049975138,8.0,1.0
Denise Richards,7.4074074074074066,False,7.407407390398393,1.0486474840490439e-07,7.407407158300501,7.407407593813329,4.355128284672105e-07,7.4,74404.36756560992,74404.36545823565,74404.36940757524,3.9493395888712255e-06,14.814814797805798,9.999989513536157,8.0,1.0
Gilles Marini,9.876543209876544,False,9.876543213630994,1.1181272001164768e-07,9.87654293546284,9.876543396450089,4.6098724837406735e-07,9.9,96617.69223661197,96617.68974574674,96617.69387238857,4.126641826587729e-06,19.75308642350754,9.9999888187405,8.0,1.0
Holly Madison,7.4074074074074066,False,7.407407409209517,1.212437468043454e-07,7.4074071747998484,7.407407642155916,4.673560676238253e-07,7.4,74404.36773625521,74404.36561404116,74404.36985297718,4.23893601691816e-06,14.814814816616924,9.999987875640018,8.0,1.0
Lawrence Taylor,6.584362139917696,False,6.5843621605485945,1.0666018993191097e-07,6.584361998294562,6.584362383772576,3.8547801395338865e-07,6.6,66912.38253717049,66912.38105908358,66912.38457469492,3.51561134448275e-06,13.168724300466291,9.999989333992383,8.0,1.0
Lil' Kim,8.641975308641975,False,8.641975296897924,1.0119266722078916e-07,8.641975096275113,8.641975506878435,4.1060332200970606e-07,8.6,85553.76123242149,85553.75942646348,85553.76312168472,3.695221239468083e-06,17.2839506055399,9.999989880743518,8.0,1.0
Melissa Rycroft,9.465020576131687,False,9.465020572763814,1.0726542360576529e-07,9.465020320570314,9.465020748945037,4.283747223610135e-07,9.5,92938.06098797066,92938.0587330237,92938.06256674777,3.833724069409072e-06,18.9300411488955,9.999989273469145,8.0,1.0
Shawn Johnson,9.465020576131687,False,9.465020585252708,1.2940834007835066e-07,9.465020338288305,9.465020838767659,5.00479353959804e-07,9.5,92938.06109976077,92938.05888011982,92938.06336644954,4.486329722567462e-06,18.930041161384395,9.99998705918274,8.0,1.0
Steve Wozniak,5.349794238683128,False,5.3497942613120975,1.22194924347127e-07,5.349794054279971,5.349794510352914,4.5607294296701184e-07,5.3,55560.16710757168,55560.16519249368,55560.169411009105,4.218515423417557e-06,10.699588499995226,9.999987780522497,8.0,1.0
Steve-O,6.995884773662551,False,6.995884769489562,1.290823027593296e-07,6.99588447524825,6.995885016223288,5.409750380991341e-07,7.0,70665.0066154932,70665.00394254345,70665.00885713488,4.91459142358508e-06,13.991769543152113,9.999987091786386,8.0,1.0
Ty Murray,5.761316872427984,False,5.761316857445248,1.4244480529040052e-07,5.761316553276318,5.761317120200582,5.669242639783079e-07,5.8,59361.69679203883,59361.693991692315,59361.6992099623,5.218269987381063e-06,11.522633729873231,9.999985755539761,8.0,1.0
Belinda Carlisle,6.79245283018868,False,6.7924528315108175,9.636365398719988e-08,6.792452630080991,6.792453028408952,3.983279608377188e-07,6.8,68811.62574545993,68811.62391047804,68811.62754100586,3.630527819041163e-06,13.584905661699498,9.999990363643887,8.0,2.0
Chuck Wicks,7.547169811320755,False,7.547169809480623,1.0092785757549339e-07,7.547169618064043,7.547170019853769,4.0178972593452045e-07,7.5,75671.48174796454,75671.4800127143,75671.48365080562,3.6380913225002585e-06,15.094339620801378,9.999989907224428,8.0,2.0
David Alan Grier,6.415094339622642,False,6.41509434883507,1.024324390209316e-07,6.415094135031754,6.4150945698445705,4.348128168629728e-07,6.4,65364.647556031116,65364.645600690994,65364.64957549934,3.974808343627955e-06,12.830188688457712,9.99998975676659,8.0,2.0
Denise Richards,7.924528301886792,False,7.924528318649305,1.1209380923693126e-07,7.924528141038755,7.924528551725542,4.1068678680034054e-07,7.9,79086.17940713931,79086.17779909568,79086.18151510936,3.716013685334474e-06,15.849056620536096,9.99998879063164,8.0,2.0
Gilles Marini,10.18867924528302,False,10.188679243287687,8.695023334933584e-08,10.1886790828433,10.188679398866606,3.160233053023376e-07,10.2,99403.49447355545,99403.49304079139,99403.49586171348,2.8209220909047873e-06,20.377358488570707,9.999991304984226,8.0,2.0
Holly Madison,6.79245283018868,False,6.792452825147083,9.434903697437926e-08,6.7924526153472025,6.792453000821864,3.854746619680327e-07,6.8,68811.62568743192,68811.62377441864,68811.62728847937,3.5140607360517607e-06,13.584905655335763,9.999990565105204,8.0,2.0
Lawrence Taylor,7.547169811320755,False,7.547169826940331,1.0373126020973552e-07,7.54716967192142,7.5471700442069265,3.7228550642254277e-07,7.5,75671.48190617874,75671.48049964572,75671.48387763689,3.3779911609599367e-06,15.094339638261086,9.999989626884739,8.0,2.0
Lil' Kim,8.679245283018867,False,8.679245278787443,1.0229479811203302e-07,8.679245078888066,8.67924546680494,3.8791687373418426e-07,8.7,85888.85995412334,85888.85815526647,85888.86164590745,3.4906409855466336e-06,17.35849056180631,9.999989770530652,8.0,2.0
Melissa Rycroft,9.811320754716984,False,9.811320776393389,9.998520703975667e-08,9.811320622611548,9.811320979446615,3.568350663840647e-07,9.8,96034.95995652044,96034.95858439396,96034.96177146432,3.1870703678578137e-06,19.622641531110375,9.999990001489293,8.0,2.0
Shawn Johnson,9.056603773584904,False,9.056603769159826,1.2010482036942427e-07,9.056603523734509,9.056604037092358,5.133578486749002e-07,9.1,89278.08993694771,89278.08773237829,89278.09234049314,4.608114846632816e-06,18.113207542744732,9.999987989532388,8.0,2.0
Steve Wozniak,6.415094339622642,False,6.4150943158410625,1.2375049878783274e-07,6.415094051874736,6.4150945125826455,4.607079091556443e-07,6.4,65364.64725410513,65364.644843659866,65364.64905260864,4.2089487760677e-06,12.830188655463704,9.999987624965435,8.0,2.0
Steve-O,5.283018867924529,False,5.28301886497601,1.0765548647245975e-07,5.283018617136148,5.2830190765221134,4.593859657120447e-07,5.3,54941.424794121616,54941.4225009437,54941.426752528365,4.2515846653259356e-06,10.56603773290054,9.999989234462943,8.0,2.0
Ty Murray,7.547169811320755,False,7.547169790991354,1.0456356596420045e-07,7.5471695886460495,7.547169979697658,3.9105160887231705e-07,7.5,75671.48158042078,75671.47974912665,75671.48329307938,3.543952727341093e-06,15.09433960231211,9.999989543654337,8.0,2.0
Bonner Bolton,7.28476821192053,False,7.284768226102158,1.0288819284419166e-07,7.284768021422967,7.284768432701666,4.11278699097295e-07,7.3,73843.56921166001,73843.56734730504,73843.57110334856,3.756043515750207e-06,14.569536438022688,9.9999897111913,24.0,1.0
Charo,6.95364238410596,False,6.953642400700499,1.0963758124213686e-07,6.953642202387772,6.953642648003596,4.456158242405195e-07,7.0,70810.01368561594,70810.01187098122,70810.01595179558,4.0808143530739475e-06,13.907284784806459,9.999989036253897,24.0,1.0
Chris Kattan,5.629139072847682,False,5.62913906848706,9.274336502650109e-08,5.629138870875362,5.629139263700883,3.9282552055652786e-07,5.6,58580.86494608309,58580.86311197333,58580.86675675637,3.6447830352699386e-06,11.258278141334742,9.999990725672097,24.0,1.0
David Ross,9.271523178807946,False,9.271523165604941,9.822869026694447e-08,9.271522927160369,9.271523337048905,4.0988853555745663e-07,9.3,91892.37399253396,91892.37184175236,91892.37554719209,3.705439725308679e-06,18.543046344412886,9.999990177140623,24.0,1.0
Erika Jayne,7.947019867549669,False,7.947019859109599,9.431737043242467e-08,7.947019659486209,7.947020012930163,3.534439541041934e-07,7.9,79886.92623461576,79886.92441799238,79886.92763228365,3.214291267795488e-06,15.894039726659267,9.999990568271853,24.0,1.0
Heather Morris,9.271523178807946,False,9.271523193233445,8.878904263359685e-08,9.27152301017863,9.271523387333866,3.771552368192488e-07,9.3,91892.37424196795,91892.372582394,91892.37598836682,3.405972820473835e-06,18.543046372041392,9.99999112110362,24.0,1.0
Mr. T,6.622516556291391,False,6.622516553375434,8.925598278093091e-08,6.622516387818066,6.622516730159018,3.423409520308951e-07,6.6,67767.7253216645,67767.72379877022,67767.72694670371,3.147933486616239e-06,13.245033109666824,9.999991074409687,24.0,1.0
Nancy Kerrigan,9.271523178807946,False,9.27152317039622,1.0455455633181186e-07,9.271522940429975,9.271523318250203,3.7782022843657614e-07,9.3,91892.37403579027,91892.37196188954,91892.37536772208,3.4058325400110334e-06,18.543046349204168,9.999989544555298,24.0,1.0
Nick Viall,7.947019867549669,False,7.9470198631521125,8.698154164398208e-08,7.9470196936267765,7.947020030288941,3.366621648126511e-07,7.9,79886.92627141559,79886.92472619638,79886.9277922096,3.0660132179036736e-06,15.894039730701781,9.9999913018534,24.0,1.0
Normani,8.940397350993377,False,8.940397343509236,1.2655312353566144e-07,8.940397064917773,8.940397620501232,5.555834583503838e-07,8.9,88900.125087919,88900.12256251439,88900.12759709104,5.034576650359668e-06,17.88079469450261,9.999987344703662,24.0,1.0
Rashad Jennings,10.264900662251655,False,10.264900656012147,1.2252732702376784e-07,10.264900454876647,10.264900891476252,4.36599604469734e-07,10.3,100837.36127121802,100837.35945810606,100837.36339358707,3.9354810141958296e-06,20.5298013182638,9.99998774728231,24.0,1.0
Simone Biles,10.596026490066226,False,10.59602650031715,1.0081127095319818e-07,10.596026245265744,10.596026677320424,4.320546800329339e-07,10.6,103809.36569951581,103809.36340421817,103809.36729469926,3.89048109354917e-06,21.192052990383374,9.999989918883067,24.0,1.0
Bonner Bolton,8.536585365853659,False,8.536585381283599,1.2235635792683307e-07,8.5365851184243,8.536585649666424,5.312421240688536e-07,8.5,85205.71267234706,85205.7102912247,85205.71510485049,4.81362578284461e-06,17.073170747137258,9.999987764379178,24.0,2.0
Charo,7.621951219512195,False,7.621951204270022,1.1213850209408051e-07,7.6219509610383325,7.6219514641245265,5.030861940369391e-07,7.6,76890.53247034973,76890.53025164026,76890.53483953995,4.587899689795449e-06,15.243902423782217,9.999988786162366,24.0,2.0
Chris Kattan,6.707317073170732,False,6.707317079354443,1.1282130625689616e-07,6.707316826512177,6.707317357093787,5.3058160975894e-07,6.7,68517.63433745227,68517.63201598558,68517.63688767492,4.871689336141571e-06,13.414634152525174,9.999988717882102,24.0,2.0
David Ross,8.231707317073171,False,8.231707299635586,9.4166180726822e-08,8.231707082431193,8.231707483832619,4.01401425875747e-07,8.2,82439.74367022498,82439.74169900811,82439.74534280792,3.6437998060137034e-06,16.463414616708757,9.999990583390794,24.0,2.0
Erika Jayne,8.536585365853659,False,8.536585355084446,8.813647217470837e-08,8.536585201545956,8.536585507960439,3.0641448311996555e-07,8.5,85205.71243489133,85205.7110434059,85205.71382065142,2.7772455214289948e-06,17.073170720938105,9.99999118636055,24.0,2.0
Heather Morris,9.146341463414634,False,9.146341476050432,9.484148565970414e-08,9.146341315598697,9.146341727157484,4.1155878705012583e-07,9.1,90721.9888048388,90721.98735439617,90721.99107444541,3.7200492370175198e-06,18.292682939465067,9.999990515860429,24.0,2.0
Mr. T,6.707317073170732,False,6.707317075457173,9.46904927858217e-08,6.707316927894997,6.707317245242184,3.1734718675124896e-07,6.7,68517.63430163509,68517.63294888026,68517.63586166716,2.912786905653775e-06,13.414634148627904,9.999990530959687,24.0,2.0
Nancy Kerrigan,8.536585365853659,False,8.53658535341954,9.917078715021447e-08,8.53658521155142,8.536585520500681,3.0894926084101826e-07,8.5,85205.71241980151,85205.71113608369,85205.71393267858,2.7965948975179344e-06,17.0731707192732,9.999990082931118,24.0,2.0
Nick Viall,7.621951219512195,False,7.6219512360227775,9.707805216589126e-08,7.621951039719246,7.621951399610754,3.598915085945009e-07,7.6,76890.53275995974,76890.53096860835,76890.53425064038,3.282032033894211e-06,15.243902455534972,9.999990292204206,24.0,2.0
Normani,9.75609756097561,False,9.75609756672889,1.0931342234402118e-07,9.756097345379283,9.756097757748748,4.1236946479727976e-07,9.8,96219.216587207,96219.21459334204,96219.2183077574,3.714415361173451e-06,19.5121951277045,9.999989068669715,24.0,2.0
Rashad Jennings,9.75609756097561,False,9.756097553872788,1.0734093907856489e-07,9.756097327187508,9.756097794225095,4.670375872706245e-07,9.8,96219.21647149033,96219.21442895116,96219.21863605574,4.2071045754710216e-06,19.512195114848396,9.999989265917613,24.0,2.0
Simone Biles,8.841463414634147,False,8.8414634188203,1.202073774186429e-07,8.841463202548653,8.841463631564828,4.2901617547386195e-07,8.8,87966.3630698022,87966.36111090482,87966.36499540198,3.8844971568323675e-06,17.682926833454445,9.999987979276709,24.0,2.0
Bonner Bolton,7.6190476190476195,False,7.619047613992236,7.798555813119622e-08,7.619047491852031,7.619047772127493,2.802754615061076e-07,7.6,77483.16419305286,77483.16307086227,77483.16564443712,2.57357484952081e-06,15.238095233039855,9.999992201450267,24.0,3.0
Charo,7.6190476190476195,False,7.6190476179099855,9.594820203557172e-08,7.6190474516540245,7.619047804833738,3.531797130307268e-07,7.6,77483.1642290744,77483.16270069206,77483.16594575622,3.24506415927317e-06,15.238095236957605,9.999990405189003,24.0,3.0
David Ross,9.841269841269842,False,9.841269834817133,8.646934974607477e-08,9.841269658132575,9.841269996533311,3.3840073676572047e-07,9.8,97766.8665798563,97766.86497484277,97766.86804807518,3.0732324084965514e-06,19.682539676086975,9.9999913530725,24.0,3.0
Erika Jayne,8.253968253968253,False,8.253968250679698,9.026681241863892e-08,8.253968082109948,8.253968411904125,3.297941777447022e-07,8.3,83307.54388207106,83307.54233955865,83307.54535412767,3.014569010701962e-06,16.50793650464795,9.999990973326906,24.0,3.0
Heather Morris,10.476190476190476,False,10.476190496429652,9.014880935093769e-08,10.47619030854196,10.476190709747593,4.0120563227219463e-07,10.5,103516.34751551971,103516.34581371125,103516.34944351703,3.6298057821113615e-06,20.952380972620126,9.99999098512719,24.0,3.0
Mr. T,7.6190476190476195,False,7.619047632819697,1.0096343700397158e-07,7.6190474858449155,7.619047815165997,3.2932108151584316e-07,7.6,77483.16436616097,77483.16301516727,77483.16604517793,3.0300106591312215e-06,15.238095251867318,9.999989903666494,24.0,3.0
Nancy Kerrigan,10.476190476190476,False,10.476190490238332,8.789956537634559e-08,10.476190311182362,10.476190649622792,3.3844042945929687e-07,10.5,103516.34745953875,103516.34583825561,103516.34890085114,3.062595525989309e-06,20.95238096642881,9.999991210051189,24.0,3.0
Nick Viall,8.253968253968253,False,8.25396826975362,8.846392774636167e-08,8.253968093385758,8.25396844552906,3.521433011854924e-07,8.3,83307.54405665911,83307.5424408015,83307.54566778794,3.226986445952207e-06,16.507936523721874,9.99999115361505,24.0,3.0
Normani,10.793650793650794,False,10.793650791106032,1.030247980743341e-07,10.793650590337663,10.79365096302002,3.726823578631411e-07,10.8,106384.72392149473,106384.72210733022,106384.72547666551,3.369335288880393e-06,21.587301584756826,9.999989697530808,24.0,3.0
Rashad Jennings,8.88888888888889,False,8.888888870375146,1.1791074623123888e-07,8.888888555556031,8.88888904176839,4.862123592630496e-07,8.9,89107.33453895482,89107.33166442592,89107.33610315889,4.438732968992554e-06,17.777777759264033,9.999988208939278,24.0,3.0
Simone Biles,10.158730158730158,False,10.158730131878471,1.097498337257854e-07,10.158729876868579,10.158730287027696,4.1015911733666144e-07,10.2,100643.79925761731,100643.79694586995,100643.80066360922,3.717739265994169e-06,20.31746029060863,9.999989025028672,24.0,3.0
Bonner Bolton,9.8159509202454,False,9.815950911611743,9.940082942304458e-08,9.815950641695023,9.815951072164363,4.304693401735449e-07,9.8,98337.56817497667,98337.56570420561,98337.56964420612,3.94000050437171e-06,19.631901831857142,9.999990059926937,24.0,4.0
David Ross,9.509202453987731,False,9.509202446474495,8.31070994241634e-08,9.509202270910619,9.509202587022473,3.1611185491442484e-07,9.5,95530.11157884508,95530.10997098166,95530.11286491215,2.8939304902451112e-06,19.018404900462226,9.999991689296964,24.0,4.0
Erika Jayne,9.202453987730062,False,9.202454006163379,7.923670572608752e-08,9.202453878653909,9.202454193602701,3.149487923792549e-07,9.2,92718.06049578193,92718.0593266709,92718.06221281864,2.8861477330792696e-06,18.40490799389344,9.999992076335705,24.0,4.0
Heather Morris,10.736196319018406,False,10.736196317017345,8.006905670054424e-08,10.73619611348664,10.736196445329849,3.318432089116641e-07,10.7,106734.58778749758,106734.58593593627,106734.58895604992,3.0201136542018504e-06,21.47239263603575,9.99999199310074,24.0,4.0
Mr. T,8.588957055214724,False,8.588957059430607,8.581583590897427e-08,8.588956911086829,8.588957240261038,3.291742096678263e-07,8.6,87079.14794464491,87079.14657955777,87079.14960888689,3.029329120181501e-06,17.177914114645333,9.999991418423773,24.0,4.0
Nancy Kerrigan,10.122699386503069,False,10.122699391608622,9.065726654961266e-08,10.122699236569341,10.1226996048432,3.6827385940796376e-07,10.1,101140.6608011195,101140.65938568149,101140.66274840072,3.3627192315179856e-06,20.245398778111692,9.999990934281563,24.0,4.0
Nick Viall,9.202453987730062,False,9.202453987383638,8.72887035676519e-08,9.20245381181191,9.202454163304694,3.514927833236925e-07,9.2,92718.060323477,92718.05871502038,92718.06193723653,3.2222161535173655e-06,18.4049079751137,9.999991271137262,24.0,4.0
Normani,9.8159509202454,False,9.815950924682568,9.476619498181955e-08,9.815950756770492,9.815951150354461,3.9358396897171133e-07,9.8,98337.56829451029,98337.56676204554,98337.57035596184,3.5939163062721492e-06,19.631901844927967,9.999990523389481,24.0,4.0
Rashad Jennings,11.96319018404908,False,11.963190183617499,1.3170799695852047e-07,11.96318988584911,11.963190457776479,5.71927369463765e-07,12.0,117878.43384574697,117878.43114348323,117878.43633327808,5.1897948433179405e-06,23.92638036766658,9.99998682921765,24.0,4.0
Simone Biles,11.042944785276074,False,11.042944772010099,1.0127060516788614e-07,11.042944584217471,11.04294498166316,3.974456888045097e-07,11.0,109525.80075340014,109525.7990460803,109525.80266241093,3.6163306358503176e-06,22.085889557286173,9.999989872949739,24.0,4.0
Bonner Bolton,9.86842105263158,False,9.868421038223634,6.899827684394121e-08,9.868420918063688,9.868421166721841,2.4865815362318244e-07,9.9,99702.8150802971,99702.81397271238,99702.81626556939,2.2928570106159897e-06,19.736842090855212,9.999993100177075,24.0,5.0
