celebrity_name,judge_rank,was_eliminated,mean_fan_rank,std_fan_rank,fan_rank_ci_low,fan_rank_ci_high,fan_rank_ci_width,mode_fan_rank,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,certainty_index,season,week
Veron Davis,10.0,False,10.0000034425515,4.527496566882692e-05,9.999900512926844,10.000134789999782,0.0002342770729377719,10.0,36739.07149039642,36737.19711548529,36740.562733343446,0.0033656178581586574,9.995474552327996,29.0,6.0
AJ McLean,5.0,False,6.000009262079485,8.940855664415141e-05,5.9998623363466725,6.000301052120329,0.0004387157736562841,6.0,93465.09775187906,93460.78192431811,93467.31712009129,0.006535195773176383,9.99106713108475,29.0,7.0
Chrishell Stause,5.0,False,5.9999812537747355,8.907996349546378e-05,5.999714905504589,6.00010472742123,0.00038982191664160837,6.0,93465.54311694417,93464.07061453482,93470.07606093054,0.006005446395720355,9.99109993182793,29.0,7.0
Jeannie Mai,8.0,False,7.999994403002372,6.554972303429223e-05,7.999861205477981,8.000093813545014,0.00023260806703273573,8.0,60829.62731111851,60827.76600491192,60831.84733037327,0.004081325461345841,9.993449321648086,29.0,7.0
Johnny Weir,2.0,False,3.0000089063852133,9.016233819047737e-05,2.9997846887639716,3.0002700977516783,0.0004854089877066592,3.0,140044.5141348441,140040.51163754283,140047.0779791823,0.006566341639467282,9.990991888105263,29.0,7.0
Justina Machado,5.0,False,5.9999943685507455,5.263069028003098e-05,5.999851858393909,6.000117638205931,0.0002657798120218047,6.0,93465.33457869719,93463.57912574343,93467.52713338101,0.003948007637576666,9.994739699504459,29.0,7.0
Kaitlyn Bristowe,9.0,False,8.999995426994541,6.863644685239661e-05,8.999821641563281,9.000134478412962,0.0003128368496803091,9.0,43538.789990673686,43536.518758389655,43541.975158335605,0.00545639994594967,9.993141063045377,29.0,7.0
Monica Aldama,10.0,False,10.0,0.0,10.0,10.0,0.0,10.0,24858.30192027921,24858.147614865637,24858.428628324913,0.0002810134592764371,10.0,29.0,7.0
Nelly,2.0,False,3.000003523677183,6.110203764149258e-05,2.9998816924765546,3.0001290919734998,0.0002473994969451887,3.0,140044.5961405413,140042.4996704227,140046.0545654173,0.003554894994595088,9.993893527415027,29.0,7.0
Nev Schulman,1.0,False,1.0,0.0,1.0,1.0,0.0,1.0,170243.63421400622,170242.5774437381,170244.5019819758,0.0019245382377121132,10.0,29.0,7.0
Skai Jackson,2.0,False,3.0000058406637478,5.872801784947841e-05,2.9998725004967874,3.0001714508250616,0.00029895032827420565,3.0,140044.5608410165,140042.8414145158,140045.8592441154,0.0030178295995865485,9.994130645170804,29.0,7.0
AJ McLean,5.0,False,5.499998786380886,3.3703894622562336e-05,5.4999369295771805,5.500069776440964,0.00013284686378334243,5.0,102598.27775477084,102596.42895784635,102600.3723267656,0.003943368919251952,9.996630746107524,29.0,8.0
Chrishell Stause,5.0,False,5.500003290204306,4.36714054987206e-05,5.49993998107389,5.50010482664382,0.0001648455699303497,5.0,102598.16725506585,102596.24844408843,102599.627449231,0.0033790051425748972,9.995634765809251,29.0,8.0
Johnny Weir,1.0,False,1.5000002272940023,2.4591684854071395e-05,1.4999399967953988,1.5000351131266056,9.511633120684593e-05,1.0,196377.22094138782,196374.87117049575,196378.66108612315,0.0037899156273924744,9.997541436116874,29.0,8.0
Justina Machado,3.0,False,3.0000043102702274,3.6381359460394606e-05,2.9999592971547444,3.000064731853756,0.00010543469901147517,3.0,161986.0272103852,161983.24358676616,161987.75471220078,0.004511125434626592,9.996363187175907,29.0,8.0
Kaitlyn Bristowe,4.0,False,4.000002131076107,3.184308137315959e-05,3.999932549558707,4.0000994591066235,0.00016690954791664936,4.0,138620.93351612828,138619.04824347116,138622.20470480018,0.0031564613290247507,9.996816705521734,29.0,8.0
Nelly,8.0,False,7.999977238672358,9.537782023295898e-05,7.999588360228036,8.0,0.0004116397719640119,8.0,36868.730549337946,36867.981751580475,36879.61781464373,0.011636063063255278,9.990471306237112,29.0,8.0
Nev Schulman,1.0,False,1.5000010276707996,2.7409466937301742e-05,1.4999458721744268,1.5000734189782303,0.00012754680380355765,1.0,196377.2027591839,196375.21239393047,196378.72149350584,0.003509099575370783,9.997259804379283,29.0,8.0
Skai Jackson,7.0,False,7.0000025158758765,4.0051980249162216e-05,6.9999494387979,7.0000521273716805,0.00010268857378026297,7.0,64573.44001374011,64572.03125669666,64574.248076977114,0.0022168202804532483,9.995996405493964,29.0,8.0
AJ McLean,6.0,False,5.999995747247112,6.561597002084933e-05,5.999878283245395,6.000051554490281,0.0001732712448863083,6.0,81507.23299228553,81505.33462279387,81511.0566843372,0.00572206154333253,9.993442705630223,29.0,9.0
Johnny Weir,1.0,False,1.5000000580856618,3.835901994094487e-05,1.4999074696412644,1.5000896375619313,0.0001821679206668314,1.0,219031.45298591786,219028.84020971222,219033.23356518656,0.00439335547434166,9.996165568856112,29.0,9.0
Justina Machado,5.0,False,4.999998141425114,3.9457614487048144e-05,4.999912034952629,5.000062784920465,0.0001507499678359281,5.0,113876.61714842549,113873.20792006873,113878.57021538267,0.0053622953139420134,9.996055794840562,29.0,9.0
Kaitlyn Bristowe,1.0,False,1.4999973744024826,5.4949832756657765e-05,1.4998563755038614,1.500098068253668,0.00024169274980656574,1.0,219031.530891384,219028.24281636,219033.63975805903,0.005396941699029412,9.994508034550163,29.0,9.0
Nelly,7.0,False,6.999987913383975,7.381126791787365e-05,6.999913213493621,7.0,8.67865063787221e-05,7.0,46536.69151188251,46535.98221860712,46538.73598495525,0.002753766348134377,9.992624317293135,29.0,9.0
Nev Schulman,3.0,False,3.4999994742979474,2.9598835882531682e-05,3.4999293799283784,3.500058990639436,0.0001296107110575484,3.0,160008.35998897642,160004.9570613157,160009.90597117148,0.004948909855767852,9.997040992243596,29.0,9.0
Skai Jackson,3.0,False,3.5000076311603494,4.990132608288249e-05,3.499935454862763,3.5001507434274646,0.0002152885647017655,3.0,160008.11448112817,160004.08175493573,160010.68740710948,0.00660565217374824,9.995012356292062,29.0,9.0
Johnny Weir,4.0,False,4.499988328490152,0.0001040169021021876,4.499738256936315,4.500173304858836,0.00043504792252146984,4.0,127691.6707126985,127683.53376334744,127699.83783113425,0.016304067786812083,9.989609118063273,29.0,10.0
Justina Machado,3.0,False,2.999990049104955,7.81148287380414e-05,2.9997566915962706,3.0001183149151034,0.0003616233188328266,3.0,188921.53454112855,188916.0885859375,188930.44837135434,0.014359785416832893,9.992194614289875,29.0,10.0
Kaitlyn Bristowe,1.0,False,1.4999985652730499,7.318246151206385e-05,1.4998308957614845,1.5002199540043537,0.0003890582428691669,1.0,247502.91566373652,247496.0906710838,247509.68157605143,0.013590904967626556,9.992687105604919,29.0,10.0
Nelly,6.0,False,5.9999906271543795,5.7937201056426754e-05,5.999927497038571,6.0,7.250296142924384e-05,6.0,60689.62785744002,60687.448781315856,60692.77155022022,0.005322768904363329,9.994209634669959,29.0,10.0
Nev Schulman,1.0,False,1.5000136762890588,9.807764459617936e-05,1.4998227345763893,1.5002512484561126,0.00042851387972331345,1.0,247502.33458999766,247487.32517931703,247507.6301588584,0.020304979541368083,9.990201845339685,29.0,10.0
Skai Jackson,4.0,False,4.499982494569813,0.00013081685862450636,4.499625148049009,4.500296731336617,0.0006715832876080796,4.0,127691.91663499869,127681.1947180225,127705.16355629651,0.023968838274013252,9.986935404830541,29.0,10.0
Justina Machado,1.0,False,2.000003349871599,5.5293503176882275e-05,1.9998974778600798,2.0001140267327946,0.00021654887271482792,2.0,293369.90571297274,293354.6113670766,293375.247793832,0.020636426755401772,9.99447370536421,29.0,11.0
Kaitlyn Bristowe,1.0,False,1.9999862013968086,9.475829679972038e-05,1.9997833873913837,2.000088512190554,0.00030512479917010893,2.0,293371.3000359782,293355.59697076154,293390.545091343,0.0349481205814518,9.990533140954419,29.0,11.0
Nelly,4.0,False,3.9999952499357687,4.521158188692734e-05,3.9999992143391108,4.0,7.856608892353734e-07,4.0,119887.68917514944,119884.60971311705,119888.74133080246,0.004131617685401579,9.995480884974697,29.0,11.0
Nev Schulman,1.0,False,1.999988599225652,9.113209379660925e-05,1.999742999631723,2.000117187487863,0.0003741878561398515,2.0,293371.1050758997,293357.5559027927,293382.53850556415,0.024982602771429812,9.990895088117176,29.0,11.0
Amanda Kloots,2.0,False,2.5000011043535793,2.173758296462986e-05,2.499940601437513,2.5000594391254887,0.00011883768797549266,2.0,107108.1454994474,107107.70365362294,107108.70405606687,0.0010004024439258501,9.997826714123358,30.0,1.0
Brian Austin Green,9.0,False,10.500006024567515,2.8236114626920408e-05,10.49996041527681,10.500098135380169,0.00013772010335877383,10.0,48884.75787189589,48884.11999522565,48885.04684781778,0.0009268525921288528,9.99717718559042,30.0,1.0
Christine Chiu,7.0,False,7.499999661191253,4.4145835010251344e-05,7.499923823170693,7.500107532671007,0.0001837095003134337,7.0,71194.73705157988,71194.03666826207,71195.16326411998,0.001126595857916982,9.995587364493765,30.0,1.0
Cody Rigsby,9.0,False,10.500003805005992,5.2665360009682863e-05,10.499952362034715,10.500075118599222,0.0001227565645063322,10.0,48884.77472943471,48884.28717355437,48885.334025361204,0.001046851806837367,9.994736236179197,30.0,1.0
Iman Shumpert,14.0,False,14.00000041317454,4.053763647441382e-05,13.999912272412033,14.000094853844164,0.00018258143213145672,14.0,20994.661892599164,20993.886768430428,20995.397218489798,0.0015104500593697593,9.995947878986644,30.0,1.0
Jimmie Allen,13.0,False,12.999990991650165,4.3026798995831226e-05,12.999867115509621,13.000046950654784,0.0001798351451629543,13.0,29332.49343671189,29332.040935087018,29333.556713933358,0.001515778846340254,9.995699170609633,30.0,1.0
JoJo Siwa,1.0,False,1.0,0.0,1.0,1.0,0.0,1.0,117698.95867282944,117698.86388739561,117699.24426242312,0.000380375027511036,10.0,30.0,1.0
Kenya Moore,5.0,False,5.500002110436184,4.319212173729954e-05,5.499941815735498,5.500115794545421,0.00017397880992309211,5.0,85698.00635933869,85697.40745344195,85698.46601613263,0.0010585626906831748,9.995682652580223,30.0,1.0
Martin Kove,15.0,False,14.999999913394246,8.617163600871718e-07,15.0,15.0,0.0,15.0,11986.845410688613,11986.834927928274,11986.875398069673,4.0470141399055134e-05,9.99991382910654,30.0,1.0
Matt James,9.0,False,10.50000801125502,4.9918135938573595e-05,10.499950147224814,10.500186221412534,0.00023607418772009225,10.0,48884.742782668356,48883.588010638596,48885.20232938668,0.0016143187480847701,9.995010676983188,30.0,1.0
Melanie C,4.0,False,4.000002457498702,3.70126646711011e-05,3.999940819329882,4.000107871391704,0.00016705206182221488,4.0,96446.23502106321,96445.60423837113,96446.77200521578,0.001167766844650032,9.996300102963373,30.0,1.0
Melora Hardin,5.0,False,5.500001183143564,3.348236214618195e-05,5.499948875972031,5.500081730514865,0.00013285454283451514,5.0,85698.01303471817,85697.43556063097,85698.47551274691,0.00103995211594156,9.996652884478722,30.0,1.0
"Mike ""The Miz"" Mizanin",9.0,False,10.500007810134088,5.57227832621573e-05,10.499937861421332,10.500105239774067,0.0001673783527351702,10.0,48884.74431014723,48883.989339454565,48885.22487098236,0.001235531527796411,9.994430824973113,30.0,1.0
Olivia Jade,7.0,False,7.500000982904238,4.064763983158939e-05,7.499922482884207,7.500036401631571,0.0001139187473642167,7.0,71194.72738841243,71194.42475170134,71195.46639359054,0.0010416418891982175,9.995936887576145,30.0,1.0
Suni Lee,2.0,False,2.4999995457660855,5.040614697670057e-05,2.499906642373915,2.5000762413353255,0.00016959896141033326,2.0,107108.15653846489,107107.80860226869,107108.68421417482,0.0008756119061290519,9.994961924801919,30.0,1.0
Amanda Kloots,1.0,False,1.0000008131596076,8.090835939068523e-06,1.0,1.0,0.0,1.0,117719.03679883805,117718.59371386119,117719.35352609368,0.0007598122324852739,9.999190981862423,30.0,2.0
Brian Austin Green,13.0,False,12.999993668302505,5.55663490190631e-05,12.999844005952411,13.000073855001025,0.00022984904861367284,13.0,29337.476894254713,29336.871608325357,29338.62393223302,0.0017523239076617757,9.994446451002513,30.0,2.0
Christine Chiu,10.0,False,10.999999290877499,6.617505779129446e-05,10.9998462400931,11.000143383942579,0.00029714384947787664,11.0,45077.2815844029,45076.24518649159,45078.29236442572,0.0020471779341241928,9.993386870463162,30.0,2.0
Cody Rigsby,10.0,False,11.000006334855241,3.9226568888678e-05,10.99995469310761,11.000101957544526,0.00014726443691692737,11.0,45077.22756499672,45076.44298394745,45077.66262885096,0.0012196449035109253,9.996078881231487,30.0,2.0
Iman Shumpert,9.0,False,8.99999479581379,3.8411845776901845e-05,8.999869870789466,9.000057763044163,0.00018789225469717508,9.0,60154.81154320672,60154.3906605022,60155.5272038405,0.0011365433383034543,9.996160290325669,30.0,2.0
Jimmie Allen,5.0,False,6.000001443843422,6.491509785398523e-05,5.999844583437151,6.000157067040287,0.000312483603135405,6.0,82106.65187946233,82105.62831456322,82107.59248241493,0.001964167851707316,9.993512701450802,30.0,2.0
JoJo Siwa,2.0,False,1.9999881681231162,5.285699852957303e-05,1.9998758648049728,2.0000517805983984,0.00017591579342557395,2.0,110664.65979896387,110664.05916453541,110665.64661126466,0.00158744672924513,9.994717092533364,30.0,2.0
Kenya Moore,10.0,False,11.000000527219761,4.113307585005848e-05,10.99989447651116,11.000090684797287,0.00019620828612687546,11.0,45077.272103393174,45076.56328802843,45078.06352890436,0.0015002408759246463,9.995888383649266,30.0,2.0
Martin Kove,15.0,False,14.99999910485743,6.723306493751483e-06,15.0,15.0,0.0,15.0,11988.898560928703,11988.861330393196,11988.944785373344,8.345498014750774e-05,9.999327714550436,30.0,2.0
Matt James,14.0,False,13.999998188105549,3.968893772782824e-05,13.999890042678736,14.00006644441599,0.00017640173725474995,14.0,20998.263487740856,20997.687483196816,20999.24340175183,0.0015559185550155234,9.996032680814059,30.0,2.0
Melanie C,3.0,False,2.999998847501141,4.234729182750127e-05,2.999932833328573,3.000079907765774,0.0001470744372009669,3.0,103580.42239120156,103579.91510317892,103580.8711443904,0.0009560412114806241,9.995767063351284,30.0,2.0
Melora Hardin,5.0,False,6.000003386619356,3.731424137048339e-05,5.99993887818688,6.000082203062457,0.00014332487557755513,6.0,82106.63784401932,82106.16147551374,82107.04856632708,0.000887090813339455,9.996269967696207,30.0,2.0
"Mike ""The Miz"" Mizanin",8.0,False,8.000010881569914,6.647089060561029e-05,7.99992331293985,8.000221972353005,0.00029865941315510014,8.0,67541.9390162933,67540.16113699722,67542.7128602924,0.0025517232951824554,9.99335732638375,30.0,2.0
Olivia Jade,5.0,False,5.999995136499271,4.0686857966056486e-05,5.999874067549515,6.000049065825667,0.0001749982761527491,6.0,82106.69744694653,82106.19780084524,82107.48524792849,0.0012874470832466615,9.995932968950541,30.0,2.0
Suni Lee,4.0,False,3.9999981519802486,4.9889210798554986e-05,3.999885243858274,4.000089877216362,0.00020463335808784677,4.0,96462.72308535127,96461.97308083036,96463.45075535114,0.001477674520778237,9.995013566612409,30.0,2.0
Amanda Kloots,1.0,False,1.999999979875097,2.27821385320739e-05,1.9999499954415239,2.0000523223661477,0.00010232692462386339,2.0,117388.75320303762,117388.25573201803,117389.09227731219,0.0008365452941507101,9.99772230505441,30.0,3.0
Brian Austin Green,12.0,False,12.500003886985827,4.956824444677046e-05,12.499952466906413,12.500055269972519,0.00010280306610610523,12.0,28587.550018150727,28587.094810749197,28588.054977299773,0.0009601665505761048,9.995045631348887,30.0,3.0
Christine Chiu,7.0,False,7.999996209474658,2.742100836350197e-05,7.999898111721922,8.000044753530489,0.0001466418085662724,8.0,68174.05720494702,68173.63558005264,68174.86198002336,0.0012263999707211042,9.997258650869224,30.0,3.0
Cody Rigsby,14.0,False,13.999996366861481,3.198540108205948e-05,13.99999891491858,14.0,1.0850814202711945e-06,14.0,13587.172266361376,13587.10994462872,13587.180880969396,7.093634067496168e-05,9.99680248263055,30.0,3.0
Iman Shumpert,12.0,False,12.499994400144095,2.8754213137383925e-05,12.49993639639785,12.500015823759982,7.942736213273349e-05,12.0,28587.639557491344,28587.442973698697,28588.197236522672,0.0007542628239752958,9.99712540525336,30.0,3.0
Jimmie Allen,10.0,False,10.50000103074619,1.994342432715292e-05,10.4999570101255,10.500054664473618,9.765434811725981e-05,10.0,46717.442259326766,46717.00393406998,46717.82112881308,0.0008171947430964792,9.998006055228151,30.0,3.0
JoJo Siwa,1.0,False,2.000001020538447,2.0010566467260702e-05,1.9999729796273793,2.0000272777218373,5.429809445800515e-05,2.0,117388.74482903807,117388.28112610978,117388.96874627357,0.0006876201637933263,9.997999343695932,30.0,3.0
Kenya Moore,7.0,False,7.99999855351515,2.75540892609621e-05,7.999916546493871,8.00005812301273,0.00014157651885859934,8.0,68174.03746735511,68173.60424396653,68174.66882734495,0.0010645833784219576,9.997245350092598,30.0,3.0
Matt James,10.0,False,10.499998087262506,2.0903773764367466e-05,10.49994155163335,10.500011343942308,6.979230895787225e-05,10.0,46717.46812575387,46717.26893898478,46717.895559796896,0.0006266208121160162,9.997910059499997,30.0,3.0
Melanie C,5.0,False,5.5000025560464785,3.0118220433586327e-05,5.499953972732192,5.500088673165953,0.00013470043376084817,5.0,88951.0325884199,88950.26627742873,88951.46887236857,0.0012025949398375814,9.996989084790721,30.0,3.0
Melora Hardin,4.0,False,3.9999973963658966,2.1024835047467982e-05,3.999936239093958,4.00002419095548,8.795186152177337e-05,4.0,101212.28310172052,101212.08224354837,101212.79975505285,0.0007175115044810809,9.997897958446021,30.0,3.0
"Mike ""The Miz"" Mizanin",5.0,False,5.49999917303069,3.2448977602071044e-05,5.499942185393156,5.500057407479038,0.00011522208588221616,5.0,88951.06038988402,88950.40676148026,88951.52504269092,0.0011182812106562778,9.996756154834383,30.0,3.0
Olivia Jade,1.0,False,2.0000027900132773,3.796807980508183e-05,1.9999611785219136,2.0000658222179966,0.0001046436960829844,2.0,117388.73059041206,117388.25547061487,117389.09100169767,0.000835531082804664,9.996204633047444,30.0,3.0
Suni Lee,7.0,False,7.999999630591677,2.5028980877420707e-05,7.999935369562229,8.000047997502605,0.00011262794037669721,8.0,68174.02839810161,68173.5359589766,68174.57807765786,0.0010421186812600354,9.997497728205387,30.0,3.0
Amanda Kloots,4.0,False,4.499996853338185,4.5238109920398246e-05,4.499898512200234,4.500071165745771,0.00017265354553686052,4.0,101739.86267730698,101739.15014185991,101740.64039384562,0.0014902519857132575,9.995478234569175,30.0,4.0
Brian Austin Green,13.0,False,12.999994487000336,5.4853654072297956e-05,13.0,13.0,0.0,13.0,15540.667131404853,15540.557089642945,15540.66151509551,0.00010442545256410085,9.994517641866535,30.0,4.0
Cody Rigsby,11.0,False,10.999993116385255,6.15284074644945e-05,10.99979100956035,11.000087993242285,0.0002969836819346483,11.0,38028.7103210953,38027.73823563095,38030.58270862239,0.0028444729914335765,9.993850942670598,30.0,4.0
Iman Shumpert,9.0,False,8.999995926099881,5.7690709842817065e-05,8.999828758260835,9.000096925790203,0.0002681675293683128,9.0,58431.459826526574,58430.52044309274,58432.79205921229,0.002271616119549435,9.994234255314753,30.0,4.0
Jimmie Allen,7.0,False,7.500000611056992,4.219410497834582e-05,7.499898062335897,7.500092031536129,0.0001939692002315141,7.0,73144.70410614312,73143.84975450358,73145.62031990044,0.0017705653968587286,9.995782369093778,30.0,4.0
JoJo Siwa,2.0,False,2.499999221084833,4.849990518160807e-05,2.4998924979654538,2.500095063817169,0.00020256585171507524,2.0,120408.47231856688,120407.49746791903,120409.44392578266,0.0019464578636252555,9.99515236058236,30.0,4.0
Kenya Moore,10.0,False,9.999996319257939,5.4923841019654366e-05,9.999907091903932,10.00012141186222,0.00021431995828891104,10.0,48376.830866048535,48375.62087610082,48377.74702426443,0.002126148163610196,9.994510630870408,30.0,4.0
Matt James,12.0,False,12.000002353201165,3.644961452917726e-05,11.999937225837213,12.00009120902831,0.00015398319109749536,12.0,27218.952712040475,27217.961065068077,27219.65860107492,0.0016975360068427108,9.996356366637398,30.0,4.0
Melanie C,6.0,False,5.999999976026211,5.883369640238074e-05,5.999883157880257,6.000103831172477,0.00022067329221986398,6.0,87551.34250293803,87550.2319573566,87552.26182779857,0.002029870441969251,9.99412008972832,30.0,4.0
Melora Hardin,1.0,False,1.000004463342986,3.453063145238081e-05,1.0,1.0,0.0,1.0,134266.07112299543,134265.1506190568,134266.49225780414,0.0013416387473407668,9.996548128807682,30.0,4.0
"Mike ""The Miz"" Mizanin",7.0,False,7.50000084815857,3.622442813165331e-05,7.499935520073309,7.500110363244235,0.00017484317092630874,7.0,73144.70180757306,73143.83056491567,73145.30662773989,0.0014760628242220263,9.996378868920859,30.0,4.0
Olivia Jade,2.0,False,2.500005526299474,4.7710521727969084e-05,2.499875519536135,2.5001062982197504,0.0002307786836155401,2.0,120408.4138337534,120407.2043627691,120409.49649690656,0.00229213413746038,9.995231223035573,30.0,4.0
Suni Lee,4.0,False,4.50000237533215,5.164820374256856e-05,4.499909603061714,4.500103417045805,0.00019381398409112904,4.0,101739.8107736074,101738.45240787625,101740.51702887431,0.00206462099806231,9.99483784578567,30.0,4.0
Amanda Kloots,2.0,False,2.0000024588851173,8.5506067795274e-05,1.9997289748203686,2.0002215589836703,0.0004925841633016681,2.0,143556.5129086607,143553.63991269568,143559.17700957434,0.005537096878659213,9.99145669826185,30.0,5.0
Cody Rigsby,9.0,False,9.499997997883733,7.324076292315107e-05,9.49983969579183,9.500136507366827,0.0002968115749979461,9.0,44103.54836353993,44101.631655899386,44105.41134918813,0.0037796932887431468,9.992681283991125,30.0,5.0
Iman Shumpert,11.0,False,10.999999929111095,7.053356853045309e-07,11.0,11.0,0.0,11.0,20961.559774167683,20961.453882513742,20961.710929379995,0.0002570468662524945,9.999929466928965,30.0,5.0
Jimmie Allen,8.0,False,7.99999993575683,5.836203057454167e-05,7.999839821210524,8.000137940957929,0.0002981197474047903,8.0,65251.86214549051,65250.09748409417,65253.89535321018,0.0037978691160096786,9.994167201082433,30.0,5.0
JoJo Siwa,1.0,False,1.0,0.0,1.0,1.0,0.0,1.0,156145.28727688277,156144.47505840898,156146.42209555305,0.001947037144069327,10.0,30.0,5.0
Kenya Moore,3.0,False,5.000004057816255,4.8297635768305056e-05,4.99989921311193,5.000126670740012,0.00022745762808185077,5.0,105175.47207841837,105173.93837394667,105176.65788776925,0.0027195138225797563,9.995172567958713,30.0,5.0
Melanie C,3.0,False,4.999992564815164,6.725740447505829e-05,4.9997924130915115,5.000103294746116,0.00031088165460424477,5.0,105175.62137713953,105174.19768904748,105177.49758030685,0.0032998912593757267,9.993278780070568,30.0,5.0
Melora Hardin,3.0,False,4.999999205904983,5.8383649778463836e-05,4.99986765858704,5.0001095206568325,0.00024186206979237568,5.0,105175.53510684607,105173.77932639148,105177.16410078049,0.0033847743890073616,9.99416504168378,30.0,5.0
"Mike ""The Miz"" Mizanin",9.0,False,9.49998524546022,7.4881901314055e-05,9.499749678711233,9.500094756057512,0.0003450773462798651,9.0,44103.7340492531,44102.256458366304,44106.831599072415,0.004575140706110687,9.99251741297203,30.0,5.0
Olivia Jade,3.0,False,4.999999968476469,5.862245368399384e-05,4.999917694929511,5.000114685842193,0.00019699091268154945,5.0,105175.52520138543,105174.06513547333,105176.85986181567,0.002794726342341164,9.994141189210243,30.0,5.0
Suni Lee,3.0,False,5.000014092893076,7.789896913895185e-05,4.999875091810993,5.000225830705194,0.0003507388942010081,5.0,105175.34171821598,105172.0834559858,105176.79374991254,0.0047102939267351755,9.992216166612073,30.0,5.0
Amanda Kloots,3.0,False,3.500004173076091,4.6672276610979866e-05,3.499933337819563,3.5000924764800705,0.00015913866050754066,3.0,132386.9542692938,132385.40693852006,132387.93113914932,0.002524200629268307,9.995334949624116,30.0,6.0
Cody Rigsby,5.0,False,5.999997792186892,3.418770337125441e-05,5.999914440304186,6.0000565870863625,0.0001421467821760558,6.0,93450.88509224875,93449.74322555763,93452.4252937229,0.0026820681652752684,9.996582398062486,30.0,6.0
Iman Shumpert,1.0,False,1.5000046453508211,3.993094512310834e-05,1.4999382880104914,1.5001012310400383,0.00016294302954689144,1.0,162715.0240389187,162713.652485322,162715.91170301844,0.0022592176964390093,9.99600849933163,30.0,6.0
Jimmie Allen,3.0,False,3.4999988738234205,4.391297255619693e-05,3.4999000999610583,3.500119044110497,0.0002189441494384603,3.0,132387.035417887,132385.58032890345,132388.17399228152,0.0025936633780656846,9.995610630247114,30.0,6.0
JoJo Siwa,1.0,False,1.5000024743577505,1.854038931505953e-05,1.4999623195062317,1.5000509886585016,8.866915226990457e-05,1.0,162715.05667561386,162713.56810454358,162716.08483409454,0.002516729550960008,9.99814630475081,30.0,6.0
Kenya Moore,10.0,False,9.999987998939039,6.43614559072263e-05,9.999837569834916,10.0,0.00016243016508354913,10.0,24854.711699023283,24854.348825811518,24857.615914207203,0.0032670883956852775,9.993567994141891,30.0,6.0
Melora Hardin,8.0,False,8.499998565032755,4.2716016555879635e-05,8.499920622857596,8.50007153112984,0.0001509082722446209,8.0,52294.31097237527,52292.8792443061,52295.94711963608,0.00306787532997987,9.995730222223393,30.0,6.0
"Mike ""The Miz"" Mizanin",8.0,False,8.50000237314688,5.403918394037922e-05,8.499918200391239,8.500109532387091,0.0001913319958521953,8.0,52294.24522326172,52292.83328854407,52295.40352758695,0.0025702390428778018,9.994599000262145,30.0,6.0
Olivia Jade,5.0,False,5.9999998098547085,4.22429534904381e-05,5.999884330051492,6.000129262348644,0.00024493229715272236,6.0,93450.85301352544,93449.2976845807,93452.29424207823,0.0029965574975358324,9.995777488364581,30.0,6.0
Suni Lee,5.0,False,5.999995370252176,4.441091151068656e-05,5.99990430733104,6.0000624270076575,0.00015811967661782944,6.0,93450.92359785216,93449.57016466472,93452.16695173077,0.0025967870660533665,9.995560880302452,30.0,6.0
Amanda Kloots,6.0,False,7.000005155731697,4.852099692537706e-05,6.999929611376369,7.000144019514936,0.0002144081385671015,7.0,73282.75945331625,73279.65963910623,73284.25872053401,0.004599081427775673,9.995150253452834,30.0,7.0
Cody Rigsby,5.0,False,4.999995934989584,6.142753908095452e-05,4.99980624084476,5.000148363730854,0.00034212288609403174,5.0,112600.00301582759,112596.97115079984,112603.4998052405,0.006528654440655373,9.993861017118013,30.0,7.0
Iman Shumpert,6.0,False,6.999994880324677,6.552296849783717e-05,6.999800740001135,7.000103161629021,0.0003024216278859626,7.0,73282.96815736442,73280.98450128896,73286.34673127478,0.005362229985825252,9.993451993598388,30.0,7.0
Jimmie Allen,3.0,False,3.500002781919668,5.5469652775937187e-05,3.4998772547262718,3.5001345860984654,0.00025733137219363655,3.0,140953.03403681982,140950.4453956511,140955.32350917833,0.004878113527229289,9.994456109898996,30.0,7.0
JoJo Siwa,2.0,False,2.0000051885114845,6.332842498628285e-05,1.9998688852403006,2.000182156822137,0.00031327158183658277,2.0,168715.20725021232,168713.0953185419,168717.44239109545,0.004347072553558973,9.99367116545261,30.0,7.0
Melora Hardin,3.0,False,3.4999925262812392,6.622960171268324e-05,3.4998295014956597,3.5000760612521056,0.00024655975644582995,3.0,140953.2256194196,140951.14236265008,140956.6143998138,0.005472037163737696,9.993381423285728,30.0,7.0
"Mike ""The Miz"" Mizanin",9.0,False,9.0,0.0,9.0,9.0,0.0,9.0,29947.419861534247,29947.28533407658,29947.544186471136,0.00025885239455601547,10.0,30.0,7.0
Olivia Jade,1.0,False,1.000005276442159,5.249993660923184e-05,1.0,1.0,0.0,1.0,186982.4948368868,186981.5664393903,186983.269310157,0.0017028707666904665,9.994752761136153,30.0,7.0
Suni Lee,6.0,False,6.999998838191265,5.129082853733208e-05,6.999906316984334,7.000119178354842,0.00021286137050768872,7.0,73282.88776861888,73280.82542608738,73284.56953442615,0.003744108338767546,9.994873546546717,30.0,7.0
